content_id,creator_id,category,duration_seconds,upload_timestamp,virality_score,trend_score,content_type
C008046,CR0138,sports,39,2026-02-23,1.59,0.4,short_video
C008047,CR0012,food,63,2025-12-07,10.0,0.39,edit
C008048,CR0496,finance,97,2026-02-26,2.61,0.63,meme_video
C008049,CR0714,tech,116,2025-08-20,1.0,0.47,edit
C008050,CR0690,finance,87,2025-09-12,1.68,0.77,short_video
C008051,CR0751,tech,131,2025-07-10,1.55,0.09,short_video
C008052,CR0639,gaming,50,2026-02-15,1.41,0.59,short_video
C008053,CR0231,gaming,150,2025-08-13,1.38,0.58,meme_video
C008054,CR0301,tech,192,2025-05-16,0.85,0.84,short_video
C008055,CR0136,food,58,2025-04-07,2.41,0.02,edit
C008056,CR0176,gaming,164,2026-03-11,0.85,0.71,short_video
C008057,CR0906,music,26,2026-02-22,0.78,0.86,clip
C008058,CR0950,anime,44,2025-10-16,0.98,0.08,short_video
C008059,CR0034,sports,53,2025-07-09,1.63,0.73,meme_video
C008060,CR0857,gaming,112,2025-08-16,4.02,0.48,clip
C008061,CR0856,fitness,23,2025-06-13,0.83,0.54,short_video
C008062,CR0422,anime,79,2025-08-07,10.0,0.38,edit
C008063,CR0245,food,87,2025-06-06,1.87,0.03,edit
C008064,CR0487,music,41,2025-10-04,0.99,0.95,clip
C008065,CR0219,food,33,2025-11-04,0.66,0.8,clip
C008066,CR0913,tech,169,2025-02-18,4.81,0.91,edit
C008067,CR0915,gaming,174,2026-03-08,3.51,0.28,edit
C008068,CR0818,sports,80,2026-02-05,1.2,0.37,meme_video
C008069,CR0682,music,34,2025-09-16,0.63,0.18,short_video
C008070,CR0837,finance,173,2025-05-08,0.46,0.07,short_video
C008071,CR0954,food,51,2025-01-24,0.83,0.44,clip
C008072,CR0295,fitness,27,2026-01-01,0.22,0.59,clip
C008073,CR0379,fitness,48,2025-07-28,1.43,0.81,meme_video
C008074,CR0027,food,64,2025-12-06,0.31,0.21,short_video
C008075,CR0604,tech,79,2025-03-09,0.23,0.1,clip
C008076,CR0088,anime,58,2025-08-09,4.12,0.84,short_video
C008077,CR0408,tech,86,2025-09-13,1.64,0.54,edit
C008078,CR0618,fitness,29,2025-04-04,0.63,0.16,clip
C008079,CR0402,anime,119,2025-11-20,1.22,0.98,short_video
C008080,CR0704,food,48,2025-02-15,1.29,0.62,short_video
C008081,CR0800,anime,67,2025-06-21,0.93,0.54,meme_video
C008082,CR0318,anime,78,2025-07-07,2.59,0.3,meme_video
C008083,CR0533,fitness,104,2025-09-08,9.28,0.46,meme_video
C008084,CR0176,food,47,2025-02-12,0.36,0.21,edit
C008085,CR0808,tech,31,2025-05-19,2.93,0.64,meme_video
C008086,CR0369,sports,59,2025-04-17,0.27,0.37,clip
C008087,CR0857,fitness,49,2025-08-08,5.29,0.5,short_video
C008088,CR0401,sports,61,2025-06-15,0.59,0.72,short_video
C008089,CR0670,fitness,33,2025-09-04,7.71,0.43,edit
C008090,CR0547,food,63,2025-03-22,0.62,0.73,meme_video
C008091,CR0194,memes,26,2025-12-05,1.35,0.05,edit
C008092,CR0011,tech,144,2025-02-23,3.09,0.37,clip
C008093,CR0168,music,56,2026-02-27,0.86,0.8,clip
C008094,CR0674,anime,94,2025-11-10,4.18,0.97,meme_video
C008095,CR0982,finance,113,2026-02-15,3.73,0.16,short_video
C008096,CR0605,food,68,2026-02-16,10.0,0.8,short_video
C008097,CR0638,memes,6,2025-11-20,0.95,0.59,short_video
C008098,CR0780,fitness,83,2025-08-09,0.56,0.13,edit
C008099,CR0577,music,51,2025-02-08,1.58,0.69,meme_video
C008100,CR0804,tech,86,2025-02-02,1.48,0.68,edit
C008101,CR0904,gaming,31,2025-06-28,0.18,0.14,short_video
C008102,CR0684,tech,138,2025-09-16,0.49,0.33,short_video
C008103,CR0603,sports,52,2025-12-09,0.73,0.22,clip
C008104,CR0462,sports,54,2025-08-26,0.92,0.61,meme_video
C008105,CR0015,sports,86,2026-03-20,0.91,0.75,edit
C008106,CR0379,gaming,161,2026-03-13,2.92,0.75,short_video
C008107,CR0790,memes,16,2025-01-10,1.07,0.77,meme_video
C008108,CR0604,music,42,2025-03-16,0.78,0.58,short_video
C008109,CR0581,finance,167,2025-09-01,5.47,0.06,clip
C008110,CR0905,anime,52,2025-08-30,0.84,0.42,short_video
C008111,CR0402,anime,31,2025-12-29,2.65,0.3,clip
C008112,CR0862,finance,80,2026-03-21,1.59,0.79,edit
C008113,CR0586,fitness,110,2025-05-22,1.79,0.77,meme_video
C008114,CR0601,gaming,98,2025-03-04,0.79,0.77,clip
C008115,CR0789,sports,40,2025-12-10,2.67,0.98,clip
C008116,CR0088,memes,15,2025-08-15,7.54,0.95,edit
C008117,CR0700,music,18,2025-07-22,0.72,0.42,short_video
C008118,CR0026,food,55,2025-09-05,1.89,0.2,edit
C008119,CR0157,gaming,46,2025-07-22,0.93,0.46,meme_video
C008120,CR0784,music,57,2026-01-09,2.64,0.73,meme_video
C008121,CR0819,fitness,78,2025-03-03,3.86,0.08,edit
C008122,CR0403,anime,53,2025-12-16,2.14,0.72,meme_video
C008123,CR0229,finance,39,2026-04-20,0.44,0.9,edit
C008124,CR0557,fitness,66,2025-05-09,0.63,0.24,meme_video
C008125,CR0764,memes,29,2025-02-02,10.0,0.26,clip
C008126,CR0184,music,30,2026-02-23,3.4,0.91,clip
C008127,CR0220,gaming,49,2025-12-21,1.03,0.17,clip
C008128,CR0024,music,20,2025-08-24,3.88,0.13,short_video
C008129,CR0889,sports,41,2025-09-16,0.38,0.35,edit
C008130,CR0785,anime,84,2025-09-08,3.39,0.98,edit
C008131,CR0783,finance,175,2025-04-19,1.14,0.36,clip
C008132,CR0577,tech,233,2025-02-23,1.15,0.09,edit
C008133,CR0838,gaming,58,2026-02-27,1.73,0.79,clip
C008134,CR0314,gaming,152,2025-03-24,0.44,0.06,edit
C008135,CR0492,music,33,2025-11-06,2.71,0.4,edit
C008136,CR0070,gaming,136,2025-01-20,1.05,0.92,meme_video
C008137,CR0253,finance,158,2025-01-22,1.8,0.56,meme_video
C008138,CR0485,memes,14,2025-05-03,0.33,0.71,clip
C008139,CR0899,fitness,44,2026-02-03,3.55,0.84,short_video
C008140,CR0429,music,16,2025-09-29,1.17,0.76,meme_video
C008141,CR0336,music,30,2026-04-22,1.74,0.87,meme_video
C008142,CR0729,anime,84,2025-03-16,2.21,0.48,edit
C008143,CR0302,food,46,2025-01-25,0.28,0.4,clip
C008144,CR0434,fitness,23,2025-01-27,0.36,0.4,short_video
C008145,CR0329,finance,49,2025-07-16,1.65,0.53,clip
C008146,CR0016,food,22,2025-12-14,1.86,0.98,short_video
C008147,CR0044,music,45,2025-01-31,1.39,0.34,meme_video
C008148,CR0451,anime,100,2025-04-28,8.66,0.81,clip
C008149,CR0567,anime,113,2025-06-18,6.02,0.1,meme_video
C008150,CR0792,finance,56,2025-04-06,10.0,0.85,short_video
C008151,CR0325,food,23,2025-05-27,0.38,0.24,short_video
C008152,CR0766,finance,156,2025-08-10,2.18,0.83,short_video
C008153,CR0461,anime,101,2025-04-09,1.06,0.73,meme_video
C008154,CR0369,fitness,99,2025-05-27,0.7,0.12,clip
C008155,CR0430,music,18,2025-09-30,2.24,0.81,short_video
C008156,CR0522,tech,189,2025-08-26,1.61,0.21,edit
C008157,CR0977,food,16,2025-03-04,0.49,0.76,meme_video
C008158,CR0432,sports,57,2025-02-10,10.0,0.7,edit
C008159,CR0554,gaming,32,2025-07-01,6.67,0.4,meme_video
C008160,CR0077,fitness,61,2025-11-21,5.7,0.59,edit
C008161,CR0269,music,15,2026-04-14,7.21,0.63,meme_video
C008162,CR0037,gaming,169,2025-11-02,2.0,0.56,edit
C008163,CR0764,memes,17,2025-02-17,0.73,0.61,meme_video
C008164,CR0757,gaming,58,2025-06-17,0.98,0.19,short_video
C008165,CR0024,fitness,58,2025-12-24,1.7,0.96,edit
C008166,CR0148,food,18,2025-03-03,2.75,0.49,edit
C008167,CR0115,sports,35,2025-01-05,0.46,0.37,clip
C008168,CR0284,anime,57,2026-02-25,2.48,0.18,short_video
C008169,CR0334,memes,22,2025-05-18,2.51,0.93,clip
C008170,CR0312,fitness,84,2025-02-03,0.9,0.68,clip
C008171,CR0396,fitness,43,2025-10-29,4.67,0.79,edit
C008172,CR0771,anime,53,2025-07-13,3.82,0.26,meme_video
C008173,CR0583,gaming,168,2025-05-06,3.17,0.31,clip
C008174,CR0752,tech,228,2025-10-07,10.0,0.31,edit
C008175,CR0106,music,23,2025-03-09,5.74,0.82,short_video
C008176,CR0101,food,67,2026-04-02,1.52,0.15,edit
C008177,CR0194,food,77,2026-02-22,10.0,0.56,clip
C008178,CR0008,music,34,2026-04-01,2.67,0.18,meme_video
C008179,CR0833,music,50,2025-11-20,1.81,0.17,short_video
C008180,CR0028,gaming,113,2025-10-29,0.86,0.64,short_video
C008181,CR0574,food,38,2025-08-21,1.74,0.06,clip
C008182,CR0659,sports,61,2025-08-05,10.0,0.17,short_video
C008183,CR0786,anime,82,2025-10-07,3.78,0.63,meme_video
C008184,CR0291,finance,86,2025-06-26,0.37,0.75,edit
C008185,CR0419,food,48,2026-04-21,0.63,0.54,meme_video
C008186,CR0569,anime,80,2025-01-24,1.37,0.76,edit
C008187,CR0742,fitness,76,2025-07-09,1.21,0.16,edit
C008188,CR0914,memes,25,2026-02-03,4.12,0.53,meme_video
C008189,CR0862,food,51,2025-12-25,2.84,0.6,clip
C008190,CR0895,sports,52,2026-03-10,4.49,0.24,clip
C008191,CR0891,anime,30,2025-12-25,0.8,0.11,clip
C008192,CR0703,sports,72,2025-03-13,1.46,0.8,meme_video
C008193,CR0010,anime,111,2025-04-28,0.82,0.0,edit
C008194,CR0980,finance,36,2025-07-10,7.21,0.78,meme_video
C008195,CR0417,memes,24,2025-09-08,2.88,0.67,meme_video
C008196,CR0525,gaming,84,2025-01-09,0.91,0.14,short_video
C008197,CR0187,finance,102,2025-02-22,2.16,0.82,short_video
C008198,CR0152,music,25,2025-08-07,2.3,0.81,short_video
C008199,CR0828,tech,169,2025-05-23,2.47,0.55,clip
C008200,CR0276,fitness,61,2025-08-10,1.39,0.31,edit
C008201,CR0221,food,83,2025-10-15,1.19,0.69,short_video
C008202,CR0641,anime,116,2025-08-13,0.52,0.65,clip
C008203,CR0417,memes,21,2025-11-28,0.87,0.46,short_video
C008204,CR0256,tech,33,2025-01-18,0.32,0.83,short_video
C008205,CR0658,food,73,2025-05-17,2.88,0.2,clip
C008206,CR0971,tech,173,2026-03-17,3.55,0.83,short_video
C008207,CR0191,finance,79,2025-05-13,2.4,0.47,edit
C008208,CR0748,tech,227,2025-02-07,0.49,0.34,meme_video
C008209,CR0357,sports,50,2025-11-10,0.53,1.0,meme_video
C008210,CR0932,finance,96,2025-07-16,0.76,0.51,meme_video
C008211,CR0469,food,78,2025-12-13,2.15,0.57,short_video
C008212,CR0660,music,49,2025-05-04,1.55,0.96,clip
C008213,CR0326,finance,166,2025-03-14,5.42,0.36,short_video
C008214,CR0382,tech,147,2025-01-29,3.54,0.32,clip
C008215,CR0046,anime,119,2025-06-24,0.28,0.48,clip
C008216,CR0584,anime,59,2025-12-09,1.43,0.4,clip
C008217,CR0001,music,17,2026-01-24,5.37,0.21,meme_video
C008218,CR0856,music,38,2025-06-28,0.7,0.01,short_video
C008219,CR0052,fitness,66,2026-02-27,10.0,0.8,edit
C008220,CR0941,gaming,143,2026-01-18,1.8,0.85,clip
C008221,CR0353,gaming,116,2026-01-27,2.7,0.85,meme_video
C008222,CR0955,anime,30,2026-01-05,5.94,0.42,clip
C008223,CR0879,sports,20,2026-04-05,0.63,0.07,clip
C008224,CR0993,fitness,52,2025-05-31,2.97,0.85,edit
C008225,CR0028,gaming,148,2025-11-24,3.01,0.68,short_video
C008226,CR0700,gaming,54,2026-02-15,0.23,0.32,meme_video
C008227,CR0639,anime,70,2025-04-09,2.63,0.26,clip
C008228,CR0934,anime,88,2025-12-11,1.51,0.31,edit
C008229,CR0520,gaming,73,2025-07-29,1.41,0.46,short_video
C008230,CR0868,memes,9,2025-03-27,0.67,0.2,clip
C008231,CR0498,gaming,174,2025-12-29,1.22,0.96,short_video
C008232,CR0616,tech,188,2026-04-12,0.51,0.82,clip
C008233,CR0837,music,50,2025-12-10,0.26,0.99,meme_video
C008234,CR0870,fitness,63,2025-03-03,8.09,0.5,meme_video
C008235,CR0014,anime,113,2025-06-12,1.38,0.59,short_video
C008236,CR0795,gaming,55,2025-03-21,1.41,0.47,clip
C008237,CR0122,anime,86,2025-05-23,1.68,0.31,meme_video
C008238,CR0797,sports,53,2025-08-01,0.26,0.26,meme_video
C008239,CR0890,fitness,31,2025-10-08,0.41,0.76,edit
C008240,CR0711,anime,35,2025-09-24,2.09,0.2,edit
C008241,CR0260,finance,131,2026-01-16,3.92,0.99,edit
C008242,CR0419,tech,220,2025-12-31,0.36,0.35,short_video
C008243,CR0315,memes,28,2025-10-31,2.63,0.13,clip
C008244,CR0452,music,57,2025-01-28,3.39,0.46,clip
C008245,CR0031,music,40,2025-04-11,0.42,0.16,short_video
C008246,CR0035,anime,31,2025-11-24,1.57,0.45,edit
C008247,CR0100,memes,14,2025-10-07,0.82,0.8,edit
C008248,CR0418,tech,151,2025-06-14,1.4,0.71,short_video
C008249,CR0047,gaming,106,2025-10-20,0.79,0.89,meme_video
C008250,CR0900,gaming,49,2026-03-25,2.19,0.1,clip
C008251,CR0942,memes,22,2025-04-30,0.44,0.7,meme_video
C008252,CR0620,gaming,131,2025-01-08,0.2,0.61,clip
C008253,CR0197,fitness,59,2026-01-09,3.81,0.48,edit
C008254,CR0104,fitness,54,2025-02-24,1.95,0.45,edit
C008255,CR0599,sports,37,2025-01-22,0.18,0.06,clip
C008256,CR0768,memes,27,2025-02-15,2.44,0.23,meme_video
C008257,CR0863,music,42,2025-04-06,1.33,0.29,clip
C008258,CR0551,memes,20,2025-12-23,0.7,0.94,meme_video
C008259,CR0459,music,49,2025-01-07,0.56,0.63,short_video
C008260,CR0429,sports,75,2026-01-08,1.87,0.3,meme_video
C008261,CR0152,music,39,2025-05-17,2.21,0.92,edit
C008262,CR0935,fitness,115,2026-01-22,0.89,0.36,short_video
C008263,CR0484,fitness,58,2025-05-31,3.6,0.72,edit
C008264,CR0708,memes,17,2025-09-06,0.37,0.29,short_video
C008265,CR0389,gaming,113,2025-09-11,0.23,0.5,clip
C008266,CR0482,fitness,89,2026-02-05,0.59,0.55,clip
C008267,CR0039,music,38,2025-05-06,0.3,0.1,edit
C008268,CR0069,fitness,64,2025-11-25,5.22,0.3,meme_video
C008269,CR0320,memes,25,2025-02-13,2.48,0.69,edit
C008270,CR0774,gaming,58,2025-06-26,0.8,0.41,clip
C008271,CR0561,food,50,2025-09-08,2.46,0.37,edit
C008272,CR0721,memes,21,2025-06-23,2.27,0.58,meme_video
C008273,CR0683,food,67,2025-09-16,0.89,0.55,clip
C008274,CR0359,memes,15,2025-09-06,8.02,0.76,short_video
C008275,CR0591,food,51,2025-02-07,1.14,0.05,short_video
C008276,CR0612,sports,40,2026-04-13,4.51,0.73,clip
C008277,CR0748,sports,41,2025-01-06,2.14,0.41,clip
C008278,CR0274,tech,155,2026-02-18,0.59,0.19,meme_video
C008279,CR0663,finance,41,2025-02-15,0.64,0.29,meme_video
C008280,CR0931,anime,117,2025-01-11,1.87,0.37,short_video
C008281,CR0747,food,42,2025-05-29,0.74,0.94,meme_video
C008282,CR0845,sports,48,2026-04-17,0.95,0.66,edit
C008283,CR0596,fitness,63,2025-11-07,9.22,0.4,meme_video
C008284,CR0769,sports,71,2025-05-26,0.3,0.2,edit
C008285,CR0185,sports,63,2025-05-04,1.04,0.92,meme_video
C008286,CR0086,gaming,104,2025-07-08,2.5,0.62,clip
C008287,CR0026,sports,78,2026-03-30,2.43,0.95,short_video
C008288,CR0282,fitness,85,2025-10-05,1.03,0.99,meme_video
C008289,CR0535,fitness,21,2025-03-26,0.8,0.56,meme_video
C008290,CR0683,anime,20,2025-02-21,0.99,0.82,meme_video
C008291,CR0756,anime,20,2025-10-28,0.58,0.28,meme_video
C008292,CR0133,music,37,2025-05-31,10.0,0.98,short_video
C008293,CR0017,fitness,51,2025-10-22,0.35,0.62,meme_video
C008294,CR0740,tech,142,2025-04-14,1.24,0.67,short_video
C008295,CR0751,memes,25,2025-05-12,2.74,0.87,clip
C008296,CR0772,sports,84,2025-05-07,3.89,0.79,clip
C008297,CR0208,finance,143,2026-01-22,1.37,0.4,clip
C008298,CR0458,memes,17,2025-02-24,0.85,0.38,edit
C008299,CR0778,music,47,2025-12-25,0.75,0.35,clip
C008300,CR0278,food,77,2025-02-28,1.26,0.86,meme_video
C008301,CR0610,anime,90,2026-01-10,0.69,0.82,meme_video
C008302,CR0623,tech,228,2025-11-19,3.02,0.75,meme_video
C008303,CR0486,sports,29,2025-08-18,10.0,0.69,edit
C008304,CR0561,memes,6,2025-12-07,1.35,0.26,short_video
C008305,CR0749,music,15,2025-10-22,8.71,0.28,clip
C008306,CR0490,music,37,2025-05-15,1.38,0.76,short_video
C008307,CR0919,memes,20,2025-04-09,4.79,0.09,clip
C008308,CR0218,gaming,161,2026-03-11,0.55,0.83,clip
C008309,CR0968,fitness,29,2025-11-23,1.7,0.85,meme_video
C008310,CR0613,fitness,85,2025-12-16,0.28,0.86,short_video
C008311,CR0081,sports,61,2025-02-14,6.29,0.6,clip
C008312,CR0800,anime,82,2026-02-12,10.0,0.42,edit
C008313,CR0227,fitness,91,2025-11-17,8.88,0.04,clip
C008314,CR0116,tech,79,2025-04-14,3.26,0.47,clip
C008315,CR0880,memes,11,2026-03-28,3.05,0.0,edit
C008316,CR0694,tech,155,2025-01-10,2.0,1.0,clip
C008317,CR0053,fitness,96,2025-03-04,2.74,0.39,edit
C008318,CR0843,music,16,2025-08-20,7.28,0.94,clip
C008319,CR0297,anime,115,2025-05-31,1.77,0.19,clip
C008320,CR0229,gaming,84,2025-01-31,1.35,0.89,clip
C008321,CR0318,gaming,72,2025-11-24,0.89,0.83,meme_video
C008322,CR0904,food,51,2025-04-08,1.04,0.89,short_video
C008323,CR0729,finance,58,2025-02-03,8.04,0.64,clip
C008324,CR0758,music,35,2025-08-01,0.76,0.71,clip
C008325,CR0362,finance,120,2025-05-30,2.92,0.24,clip
C008326,CR0210,fitness,93,2025-06-19,1.29,0.89,clip
C008327,CR0497,fitness,92,2025-05-04,4.66,0.68,clip
C008328,CR0272,music,18,2025-03-04,1.78,0.86,clip
C008329,CR0240,fitness,99,2026-02-18,2.56,0.57,clip
C008330,CR0267,food,86,2025-04-27,0.9,0.96,short_video
C008331,CR0076,gaming,78,2025-10-07,1.16,0.42,clip
C008332,CR0359,music,36,2025-06-03,2.94,0.89,edit
C008333,CR0064,food,80,2025-12-30,3.17,0.35,meme_video
C008334,CR0555,gaming,121,2026-01-30,0.49,0.5,short_video
C008335,CR0495,finance,156,2026-01-10,10.0,0.95,clip
C008336,CR0684,tech,77,2026-03-08,3.79,0.76,meme_video
C008337,CR0561,fitness,97,2026-01-16,0.27,0.75,edit
C008338,CR0774,sports,41,2025-11-16,1.35,0.93,meme_video
C008339,CR0538,memes,27,2025-02-23,0.15,0.68,clip
C008340,CR0668,memes,11,2026-02-09,2.58,0.64,edit
C008341,CR0602,sports,62,2026-03-02,1.62,0.0,short_video
C008342,CR0642,anime,60,2025-02-15,0.77,0.83,clip
C008343,CR0411,food,54,2025-08-17,1.28,0.08,meme_video
C008344,CR0808,tech,202,2026-04-18,2.25,0.57,meme_video
C008345,CR0471,gaming,161,2025-05-31,2.27,0.18,meme_video
C008346,CR0404,food,77,2025-03-17,7.9,0.31,meme_video
C008347,CR0634,fitness,113,2026-03-12,1.72,0.78,edit
C008348,CR0859,music,20,2026-01-10,3.29,0.24,edit
C008349,CR0226,finance,157,2025-02-20,1.27,0.5,short_video
C008350,CR0192,anime,40,2025-06-15,2.94,0.95,edit
C008351,CR0645,music,59,2026-03-26,1.38,0.07,clip
C008352,CR0096,music,44,2026-01-08,1.42,0.9,clip
C008353,CR0838,finance,77,2025-08-22,1.44,0.05,short_video
C008354,CR0623,memes,27,2026-03-03,0.92,0.62,clip
C008355,CR0620,music,46,2025-07-10,1.65,0.7,clip
C008356,CR0484,music,41,2025-07-30,5.5,0.73,meme_video
C008357,CR0922,gaming,174,2025-06-12,3.37,0.43,short_video
C008358,CR0029,gaming,123,2025-09-03,4.52,0.32,meme_video
C008359,CR0179,memes,21,2025-07-01,0.42,0.71,meme_video
C008360,CR0080,tech,48,2026-04-15,1.19,0.52,clip
C008361,CR0341,music,38,2025-08-31,5.84,0.37,clip
C008362,CR0034,memes,23,2025-06-30,2.55,0.4,short_video
C008363,CR0802,finance,111,2025-11-28,1.9,0.23,edit
C008364,CR0174,food,58,2025-04-11,3.91,0.21,short_video
C008365,CR0689,memes,7,2025-12-23,0.29,0.43,clip
C008366,CR0856,music,39,2025-05-15,2.22,0.2,clip
C008367,CR0206,gaming,176,2026-03-16,8.74,0.27,short_video
C008368,CR0171,anime,87,2026-04-13,6.67,0.88,meme_video
C008369,CR0030,anime,55,2025-05-31,1.25,0.26,meme_video
C008370,CR0441,fitness,52,2025-03-19,0.47,0.21,meme_video
C008371,CR0301,sports,69,2025-11-15,0.9,0.19,edit
C008372,CR0549,music,34,2026-03-30,3.27,0.97,edit
C008373,CR0533,gaming,127,2025-09-03,3.22,0.31,edit
C008374,CR0400,food,39,2026-01-05,4.02,0.35,edit
C008375,CR0013,memes,21,2025-12-27,0.2,0.43,clip
C008376,CR0934,food,51,2025-07-18,4.42,0.12,short_video
C008377,CR0697,sports,64,2025-04-20,0.28,0.72,short_video
C008378,CR0216,food,38,2026-04-29,1.56,0.9,edit
C008379,CR0602,finance,169,2025-12-07,0.51,0.18,short_video
C008380,CR0887,gaming,59,2026-01-02,0.96,0.61,edit
C008381,CR0639,memes,27,2026-03-15,1.85,0.19,meme_video
C008382,CR0855,sports,34,2025-03-18,7.6,0.63,clip
C008383,CR0443,fitness,40,2026-04-23,0.77,0.09,clip
C008384,CR0137,finance,155,2025-05-10,1.79,0.83,short_video
C008385,CR0524,finance,137,2025-07-06,0.5,0.72,meme_video
C008386,CR0946,music,30,2025-08-18,0.3,0.7,short_video
C008387,CR0671,gaming,179,2025-09-26,0.91,0.23,meme_video
C008388,CR0981,food,81,2025-06-24,3.01,0.74,meme_video
C008389,CR0090,food,19,2025-09-13,1.7,0.06,short_video
C008390,CR0134,anime,34,2025-10-13,1.76,0.69,short_video
C008391,CR0773,anime,92,2025-08-02,0.73,0.25,clip
C008392,CR0077,sports,32,2025-01-25,1.16,0.7,clip
C008393,CR0560,memes,8,2025-03-05,1.45,0.2,edit
C008394,CR0832,sports,43,2026-02-01,0.68,0.52,edit
C008395,CR0493,memes,16,2025-03-12,1.3,0.31,edit
C008396,CR0780,fitness,51,2025-08-14,1.61,0.66,short_video
C008397,CR0808,gaming,63,2025-07-08,2.43,0.81,edit
C008398,CR0849,sports,55,2026-01-26,4.51,0.24,edit
C008399,CR0493,tech,153,2025-07-08,1.05,0.84,short_video
C008400,CR0327,sports,56,2025-07-01,0.89,0.63,clip
C008401,CR0604,music,26,2026-04-13,0.55,0.88,clip
C008402,CR0821,gaming,88,2025-01-04,9.65,0.46,meme_video
C008403,CR0251,sports,75,2026-01-06,4.4,0.07,meme_video
C008404,CR0475,gaming,39,2025-12-15,1.15,0.78,edit
C008405,CR0963,music,32,2025-12-08,1.31,0.09,meme_video
C008406,CR0766,food,28,2026-05-01,2.63,0.28,clip
C008407,CR0876,tech,195,2025-11-16,1.61,0.75,meme_video
C008408,CR0080,sports,23,2026-01-07,2.05,0.83,short_video
C008409,CR0230,tech,68,2025-02-05,0.78,0.6,meme_video
C008410,CR0114,music,36,2025-05-24,4.41,0.1,edit
C008411,CR0025,music,47,2025-12-22,0.55,0.54,clip
C008412,CR0893,finance,158,2026-02-12,1.13,0.01,meme_video
C008413,CR0063,food,55,2025-03-07,0.58,0.35,edit
C008414,CR0965,sports,57,2025-07-30,0.22,0.32,clip
C008415,CR0193,gaming,156,2025-06-17,1.65,0.59,clip
C008416,CR0009,food,15,2025-10-31,1.16,0.01,short_video
C008417,CR0249,fitness,78,2026-02-24,1.03,0.91,clip
C008418,CR0316,anime,58,2025-06-27,1.71,0.7,short_video
C008419,CR0601,music,57,2025-10-23,0.21,0.66,meme_video
C008420,CR0337,anime,46,2026-03-12,1.06,0.48,short_video
C008421,CR0433,fitness,92,2025-10-30,0.35,0.44,clip
C008422,CR0425,tech,62,2026-04-06,0.54,0.47,clip
C008423,CR0558,sports,47,2026-04-06,2.33,0.56,clip
C008424,CR0488,music,43,2025-04-23,1.9,0.11,clip
C008425,CR0880,sports,28,2025-09-17,9.02,0.98,clip
C008426,CR0719,tech,228,2025-05-15,3.6,0.46,short_video
C008427,CR0907,music,43,2025-09-25,2.67,0.85,clip
C008428,CR0335,tech,32,2025-03-15,0.6,0.84,meme_video
C008429,CR0174,fitness,99,2025-04-12,0.28,0.27,edit
C008430,CR0965,music,46,2025-05-08,3.37,0.32,short_video
C008431,CR0263,anime,69,2025-09-07,2.02,0.87,short_video
C008432,CR0252,sports,67,2026-03-31,1.61,0.75,short_video
C008433,CR0462,sports,63,2026-01-23,1.32,0.04,clip
C008434,CR0600,food,40,2025-05-13,0.8,0.74,short_video
C008435,CR0892,finance,172,2026-01-24,0.28,0.39,clip
C008436,CR0813,gaming,94,2026-02-01,10.0,0.67,meme_video
C008437,CR0820,tech,200,2026-01-02,2.47,0.64,short_video
C008438,CR0111,sports,67,2025-10-29,0.42,0.73,short_video
C008439,CR0116,gaming,170,2025-07-21,2.57,0.93,edit
C008440,CR0675,memes,21,2025-06-01,1.34,0.5,short_video
C008441,CR0117,sports,64,2026-04-14,2.58,0.22,short_video
C008442,CR0962,gaming,133,2025-05-29,4.45,0.48,short_video
C008443,CR0746,sports,89,2026-04-04,0.94,0.81,edit
C008444,CR0103,tech,73,2025-09-27,0.61,0.79,clip
C008445,CR0750,fitness,51,2026-01-28,6.74,0.47,clip
C008446,CR0040,sports,83,2025-10-20,6.65,0.3,clip
C008447,CR0228,finance,113,2025-07-09,3.57,0.71,short_video
C008448,CR0967,music,54,2025-06-30,3.05,0.22,meme_video
C008449,CR0373,tech,206,2025-02-22,7.44,0.19,edit
C008450,CR0639,sports,51,2025-04-20,0.97,0.68,edit
C008451,CR0212,music,16,2025-12-15,3.02,0.23,clip
C008452,CR0902,tech,49,2025-11-17,1.05,0.37,edit
C008453,CR0468,finance,78,2025-07-29,2.02,0.3,edit
C008454,CR0705,music,32,2025-11-17,10.0,0.41,clip
C008455,CR0275,memes,8,2026-03-11,2.04,0.72,clip
C008456,CR0134,gaming,47,2026-04-17,0.47,0.58,meme_video
C008457,CR0935,music,46,2025-03-31,0.34,0.92,clip
C008458,CR0118,tech,125,2025-11-06,0.75,0.78,short_video
C008459,CR0296,food,54,2026-03-11,1.13,0.87,clip
